a,negskew,duvol,Date,year,month,country,GDP,corruption,governmentEffectiveness,politicalStability,regulatoryQuality,ruleOfLaw,voiceAccountability,geopoliticalRisk,gdpPerCapita,gdpGrowth,negskew_annual,duvol_annual
10/1/2009,-0.646070193,-0.267541838,10/1/2009,2009,117,Poland,20952.80167,0.45,0.531756818,0.938080609,0.95,0.63,1.026880741,,12126.21561,2.820259759,0.007572586,-0.017646656
11/1/2009,-0.005453615,0.001629153,11/1/2009,2009,118,Poland,20952.80167,0.45,0.531756818,0.938080609,0.95,0.63,1.026880741,,12126.21561,2.820259759,0.007572586,-0.017646656
12/1/2009,1.366221948,0.584204477,12/1/2009,2009,119,Poland,20952.80167,0.45,0.531756818,0.938080609,0.95,0.63,1.026880741,,12126.21561,2.820259759,0.007572586,-0.017646656
1/1/2010,-0.778651707,-0.163590832,1/1/2010,2010,120,Poland,21770.64444,0.5,0.640948951,1.01733005,0.98,0.68,1.03760159,,12599.53358,3.606928261,0.956418233,0.285477987
2/1/2010,0.152925962,0.057611676,2/1/2010,2010,121,Poland,21770.64444,0.5,0.640948951,1.01733005,0.98,0.68,1.03760159,,12599.53358,3.606928261,0.956418233,0.285477987
3/1/2010,-1.059114449,-0.344918779,3/1/2010,2010,122,Poland,21770.64444,0.5,0.640948951,1.01733005,0.98,0.68,1.03760159,,12599.53358,3.606928261,0.956418233,0.285477987
4/1/2010,0.610812151,0.276999641,4/1/2010,2010,123,Poland,21770.64444,0.5,0.640948951,1.01733005,0.98,0.68,1.03760159,,12599.53358,3.606928261,0.956418233,0.285477987
5/1/2010,-0.374896302,0.055222406,5/1/2010,2010,124,Poland,21770.64444,0.5,0.640948951,1.01733005,0.98,0.68,1.03760159,,12599.53358,3.606928261,0.956418233,0.285477987
6/1/2010,0.415847902,0.156186163,6/1/2010,2010,125,Poland,21770.64444,0.5,0.640948951,1.01733005,0.98,0.68,1.03760159,,12599.53358,3.606928261,0.956418233,0.285477987
7/1/2010,-0.935614228,-0.431745016,7/1/2010,2010,126,Poland,21770.64444,0.5,0.640948951,1.01733005,0.98,0.68,1.03760159,,12599.53358,3.606928261,0.956418233,0.285477987
8/1/2010,-0.861115112,-0.324946756,8/1/2010,2010,127,Poland,21770.64444,0.5,0.640948951,1.01733005,0.98,0.68,1.03760159,,12599.53358,3.606928261,0.956418233,0.285477987
9/1/2010,-1.188674382,-0.417845263,9/1/2010,2010,128,Poland,21770.64444,0.5,0.640948951,1.01733005,0.98,0.68,1.03760159,,12599.53358,3.606928261,0.956418233,0.285477987
10/1/2010,-0.563959842,0.020510713,10/1/2010,2010,129,Poland,21770.64444,0.5,0.640948951,1.01733005,0.98,0.68,1.03760159,,12599.53358,3.606928261,0.956418233,0.285477987
11/1/2010,0.358544231,0.075918015,11/1/2010,2010,130,Poland,21770.64444,0.5,0.640948951,1.01733005,0.98,0.68,1.03760159,,12599.53358,3.606928261,0.956418233,0.285477987
12/1/2010,0.221566744,0.11064906,12/1/2010,2010,131,Poland,21770.64444,0.5,0.640948951,1.01733005,0.98,0.68,1.03760159,,12599.53358,3.606928261,0.956418233,0.285477987
1/1/2011,-0.683173665,-0.27719486,1/1/2011,2011,132,Poland,22850.63885,0.56,0.620748818,1.072062969,0.93,0.77,1.027627707,,13224.56909,5.0172352,0.693217245,0.011066413
2/1/2011,1.276282422,0.241529192,2/1/2011,2011,133,Poland,22850.63885,0.56,0.620748818,1.072062969,0.93,0.77,1.027627707,,13224.56909,5.0172352,0.693217245,0.011066413
3/1/2011,-0.769811292,-0.263261176,3/1/2011,2011,134,Poland,22850.63885,0.56,0.620748818,1.072062969,0.93,0.77,1.027627707,,13224.56909,5.0172352,0.693217245,0.011066413
4/1/2011,-0.800126611,-0.230797099,4/1/2011,2011,135,Poland,22850.63885,0.56,0.620748818,1.072062969,0.93,0.77,1.027627707,,13224.56909,5.0172352,0.693217245,0.011066413
5/1/2011,1.025662374,0.159022791,5/1/2011,2011,136,Poland,22850.63885,0.56,0.620748818,1.072062969,0.93,0.77,1.027627707,,13224.56909,5.0172352,0.693217245,0.011066413
6/1/2011,-0.094204954,-0.125120945,6/1/2011,2011,137,Poland,22850.63885,0.56,0.620748818,1.072062969,0.93,0.77,1.027627707,,13224.56909,5.0172352,0.693217245,0.011066413
7/1/2011,0.222680346,-0.030323073,7/1/2011,2011,138,Poland,22850.63885,0.56,0.620748818,1.072062969,0.93,0.77,1.027627707,,13224.56909,5.0172352,0.693217245,0.011066413
8/1/2011,1.269478485,0.307263081,8/1/2011,2011,139,Poland,22850.63885,0.56,0.620748818,1.072062969,0.93,0.77,1.027627707,,13224.56909,5.0172352,0.693217245,0.011066413
9/1/2011,1.451655033,0.477392252,9/1/2011,2011,140,Poland,22850.63885,0.56,0.620748818,1.072062969,0.93,0.77,1.027627707,,13224.56909,5.0172352,0.693217245,0.011066413
10/1/2011,0.079040109,0.011075718,10/1/2011,2011,141,Poland,22850.63885,0.56,0.620748818,1.072062969,0.93,0.77,1.027627707,,13224.56909,5.0172352,0.693217245,0.011066413
11/1/2011,0.577886148,0.108043728,11/1/2011,2011,142,Poland,22850.63885,0.56,0.620748818,1.072062969,0.93,0.77,1.027627707,,13224.56909,5.0172352,0.693217245,0.011066413
12/1/2011,1.641922946,0.396689033,12/1/2011,2011,143,Poland,22850.63885,0.56,0.620748818,1.072062969,0.93,0.77,1.027627707,,13224.56909,5.0172352,0.693217245,0.011066413
1/1/2012,-1.19430921,-0.294487262,1/1/2012,2012,144,Poland,23218.1113,0.66,0.675630391,1.04947865,0.96,0.78,1.064275742,,13437.23994,1.607906645,-0.111752703,-0.098158961
2/1/2012,-0.58544345,-0.243437034,2/1/2012,2012,145,Poland,23218.1113,0.66,0.675630391,1.04947865,0.96,0.78,1.064275742,,13437.23994,1.607906645,-0.111752703,-0.098158961
3/1/2012,-0.427049905,-0.062276685,3/1/2012,2012,146,Poland,23218.1113,0.66,0.675630391,1.04947865,0.96,0.78,1.064275742,,13437.23994,1.607906645,-0.111752703,-0.098158961
4/1/2012,1.05030687,0.369121217,4/1/2012,2012,147,Poland,23218.1113,0.66,0.675630391,1.04947865,0.96,0.78,1.064275742,,13437.23994,1.607906645,-0.111752703,-0.098158961
5/1/2012,1.713112233,0.59414704,5/1/2012,2012,148,Poland,23218.1113,0.66,0.675630391,1.04947865,0.96,0.78,1.064275742,,13437.23994,1.607906645,-0.111752703,-0.098158961
6/1/2012,-0.795137967,-0.409793991,6/1/2012,2012,149,Poland,23218.1113,0.66,0.675630391,1.04947865,0.96,0.78,1.064275742,,13437.23994,1.607906645,-0.111752703,-0.098158961
7/1/2012,1.226977905,0.414655126,7/1/2012,2012,150,Poland,23218.1113,0.66,0.675630391,1.04947865,0.96,0.78,1.064275742,,13437.23994,1.607906645,-0.111752703,-0.098158961
8/1/2012,-0.557960664,-0.429857742,8/1/2012,2012,151,Poland,23218.1113,0.66,0.675630391,1.04947865,0.96,0.78,1.064275742,,13437.23994,1.607906645,-0.111752703,-0.098158961
9/1/2012,-1.609091836,-0.541016954,9/1/2012,2012,152,Poland,23218.1113,0.66,0.675630391,1.04947865,0.96,0.78,1.064275742,,13437.23994,1.607906645,-0.111752703,-0.098158961
10/1/2012,-0.555251768,-0.164314439,10/1/2012,2012,153,Poland,23218.1113,0.66,0.675630391,1.04947865,0.96,0.78,1.064275742,,13437.23994,1.607906645,-0.111752703,-0.098158961
11/1/2012,-1.385866574,-0.617851652,11/1/2012,2012,154,Poland,23218.1113,0.66,0.675630391,1.04947865,0.96,0.78,1.064275742,,13437.23994,1.607906645,-0.111752703,-0.098158961
12/1/2012,-0.609726097,-0.168258756,12/1/2012,2012,155,Poland,23218.1113,0.66,0.675630391,1.04947865,0.96,0.78,1.064275742,,13437.23994,1.607906645,-0.111752703,-0.098158961
1/1/2013,1.934879757,0.484312453,1/1/2013,2013,156,Poland,23555.49621,0.6,0.722514808,0.973354995,1.05,0.82,0.998138905,,13632.49795,1.391892321,1.403433193,0.338071086
2/1/2013,0.482854599,0.09832286,2/1/2013,2013,157,Poland,23555.49621,0.6,0.722514808,0.973354995,1.05,0.82,0.998138905,,13632.49795,1.391892321,1.403433193,0.338071086
3/1/2013,1.512200764,0.467776406,3/1/2013,2013,158,Poland,23555.49621,0.6,0.722514808,0.973354995,1.05,0.82,0.998138905,,13632.49795,1.391892321,1.403433193,0.338071086
4/1/2013,0.280181717,0.032928605,4/1/2013,2013,159,Poland,23555.49621,0.6,0.722514808,0.973354995,1.05,0.82,0.998138905,,13632.49795,1.391892321,1.403433193,0.338071086
5/1/2013,-1.309222643,-0.440427687,5/1/2013,2013,160,Poland,23555.49621,0.6,0.722514808,0.973354995,1.05,0.82,0.998138905,,13632.49795,1.391892321,1.403433193,0.338071086
6/1/2013,0.777972234,0.113401447,6/1/2013,2013,161,Poland,23555.49621,0.6,0.722514808,0.973354995,1.05,0.82,0.998138905,,13632.49795,1.391892321,1.403433193,0.338071086
7/1/2013,0.401126415,0.11318389,7/1/2013,2013,162,Poland,23555.49621,0.6,0.722514808,0.973354995,1.05,0.82,0.998138905,,13632.49795,1.391892321,1.403433193,0.338071086
8/1/2013,-1.588153598,-0.505877093,8/1/2013,2013,163,Poland,23555.49621,0.6,0.722514808,0.973354995,1.05,0.82,0.998138905,,13632.49795,1.391892321,1.403433193,0.338071086
9/1/2013,1.111208501,0.251242984,9/1/2013,2013,164,Poland,23555.49621,0.6,0.722514808,0.973354995,1.05,0.82,0.998138905,,13632.49795,1.391892321,1.403433193,0.338071086
10/1/2013,-0.69456005,-0.110068488,10/1/2013,2013,165,Poland,23555.49621,0.6,0.722514808,0.973354995,1.05,0.82,0.998138905,,13632.49795,1.391892321,1.403433193,0.338071086
11/1/2013,-1.137616782,-0.111334621,11/1/2013,2013,166,Poland,23555.49621,0.6,0.722514808,0.973354995,1.05,0.82,0.998138905,,13632.49795,1.391892321,1.403433193,0.338071086
12/1/2013,1.602063722,0.14776545,12/1/2013,2013,167,Poland,23555.49621,0.6,0.722514808,0.973354995,1.05,0.82,0.998138905,,13632.49795,1.391892321,1.403433193,0.338071086
1/1/2014,0.832829627,0.201903414,1/1/2014,2014,168,Poland,24355.39527,0.64,0.827383578,0.842940807,1.05,0.84,1.105112672,,14095.43119,3.318447537,1.541025721,0.188903926
2/1/2014,-1.28359565,-0.395989163,2/1/2014,2014,169,Poland,24355.39527,0.64,0.827383578,0.842940807,1.05,0.84,1.105112672,,14095.43119,3.318447537,1.541025721,0.188903926
3/1/2014,2.378952876,0.349416638,3/1/2014,2014,170,Poland,24355.39527,0.64,0.827383578,0.842940807,1.05,0.84,1.105112672,,14095.43119,3.318447537,1.541025721,0.188903926
4/1/2014,0.522134477,0.124869605,4/1/2014,2014,171,Poland,24355.39527,0.64,0.827383578,0.842940807,1.05,0.84,1.105112672,,14095.43119,3.318447537,1.541025721,0.188903926
5/1/2014,-0.285289774,-0.026111193,5/1/2014,2014,172,Poland,24355.39527,0.64,0.827383578,0.842940807,1.05,0.84,1.105112672,,14095.43119,3.318447537,1.541025721,0.188903926
6/1/2014,0.669132816,0.132206819,6/1/2014,2014,173,Poland,24355.39527,0.64,0.827383578,0.842940807,1.05,0.84,1.105112672,,14095.43119,3.318447537,1.541025721,0.188903926
7/1/2014,0.996823384,0.200887828,7/1/2014,2014,174,Poland,24355.39527,0.64,0.827383578,0.842940807,1.05,0.84,1.105112672,,14095.43119,3.318447537,1.541025721,0.188903926
8/1/2014,0.009150692,-0.056820297,8/1/2014,2014,175,Poland,24355.39527,0.64,0.827383578,0.842940807,1.05,0.84,1.105112672,,14095.43119,3.318447537,1.541025721,0.188903926
9/1/2014,-1.175395782,-0.222341366,9/1/2014,2014,176,Poland,24355.39527,0.64,0.827383578,0.842940807,1.05,0.84,1.105112672,,14095.43119,3.318447537,1.541025721,0.188903926
10/1/2014,0.122611142,-0.050162529,10/1/2014,2014,177,Poland,24355.39527,0.64,0.827383578,0.842940807,1.05,0.84,1.105112672,,14095.43119,3.318447537,1.541025721,0.188903926
11/1/2014,1.440030044,0.234938696,11/1/2014,2014,178,Poland,24355.39527,0.64,0.827383578,0.842940807,1.05,0.84,1.105112672,,14095.43119,3.318447537,1.541025721,0.188903926
12/1/2014,1.359701584,0.436421769,12/1/2014,2014,179,Poland,24355.39527,0.64,0.827383578,0.842940807,1.05,0.84,1.105112672,,14095.43119,3.318447537,1.541025721,0.188903926
1/1/2015,2.628279288,0.719747602,1/1/2015,2015,180,Poland,25307.2757,0.67,0.798782945,0.874852359,1,0.8,1.039736032,,14646.32207,3.839071339,0.165834169,-0.050952261
2/1/2015,0.902156065,0.185130819,2/1/2015,2015,181,Poland,25307.2757,0.67,0.798782945,0.874852359,1,0.8,1.039736032,,14646.32207,3.839071339,0.165834169,-0.050952261
3/1/2015,-0.086456782,0.200650618,3/1/2015,2015,182,Poland,25307.2757,0.67,0.798782945,0.874852359,1,0.8,1.039736032,,14646.32207,3.839071339,0.165834169,-0.050952261
4/1/2015,-2.211119789,-0.791721251,4/1/2015,2015,183,Poland,25307.2757,0.67,0.798782945,0.874852359,1,0.8,1.039736032,,14646.32207,3.839071339,0.165834169,-0.050952261
5/1/2015,0.262738688,0.169230637,5/1/2015,2015,184,Poland,25307.2757,0.67,0.798782945,0.874852359,1,0.8,1.039736032,,14646.32207,3.839071339,0.165834169,-0.050952261
6/1/2015,0.297047928,0.159734923,6/1/2015,2015,185,Poland,25307.2757,0.67,0.798782945,0.874852359,1,0.8,1.039736032,,14646.32207,3.839071339,0.165834169,-0.050952261
7/1/2015,0.462528596,0.093471347,7/1/2015,2015,186,Poland,25307.2757,0.67,0.798782945,0.874852359,1,0.8,1.039736032,,14646.32207,3.839071339,0.165834169,-0.050952261
8/1/2015,-0.195383136,0.050600969,8/1/2015,2015,187,Poland,25307.2757,0.67,0.798782945,0.874852359,1,0.8,1.039736032,,14646.32207,3.839071339,0.165834169,-0.050952261
9/1/2015,-0.814730675,-0.188752504,9/1/2015,2015,188,Poland,25307.2757,0.67,0.798782945,0.874852359,1,0.8,1.039736032,,14646.32207,3.839071339,0.165834169,-0.050952261
10/1/2015,1.470293355,0.611017795,10/1/2015,2015,189,Poland,25307.2757,0.67,0.798782945,0.874852359,1,0.8,1.039736032,,14646.32207,3.839071339,0.165834169,-0.050952261
11/1/2015,1.858299935,0.697719708,11/1/2015,2015,190,Poland,25307.2757,0.67,0.798782945,0.874852359,1,0.8,1.039736032,,14646.32207,3.839071339,0.165834169,-0.050952261
12/1/2015,-0.527783871,-0.162319719,12/1/2015,2015,191,Poland,25307.2757,0.67,0.798782945,0.874852359,1,0.8,1.039736032,,14646.32207,3.839071339,0.165834169,-0.050952261
1/1/2016,0.767939889,0.143380501,1/1/2016,2016,192,Poland,26093.88145,0.74,0.706566393,0.507241964,0.95,0.64,0.843490481,,15101.56195,3.063908116,-0.042143068,-0.077202475
2/1/2016,-1.402774271,-0.596219244,2/1/2016,2016,193,Poland,26093.88145,0.74,0.706566393,0.507241964,0.95,0.64,0.843490481,,15101.56195,3.063908116,-0.042143068,-0.077202475
3/1/2016,-1.779668424,-0.6100698,3/1/2016,2016,194,Poland,26093.88145,0.74,0.706566393,0.507241964,0.95,0.64,0.843490481,,15101.56195,3.063908116,-0.042143068,-0.077202475
4/1/2016,1.011365959,0.348468143,4/1/2016,2016,195,Poland,26093.88145,0.74,0.706566393,0.507241964,0.95,0.64,0.843490481,,15101.56195,3.063908116,-0.042143068,-0.077202475
5/1/2016,1.105950522,0.288375302,5/1/2016,2016,196,Poland,26093.88145,0.74,0.706566393,0.507241964,0.95,0.64,0.843490481,,15101.56195,3.063908116,-0.042143068,-0.077202475
6/1/2016,0.311552454,0.158692833,6/1/2016,2016,197,Poland,26093.88145,0.74,0.706566393,0.507241964,0.95,0.64,0.843490481,,15101.56195,3.063908116,-0.042143068,-0.077202475
7/1/2016,-0.078755334,0.008512683,7/1/2016,2016,198,Poland,26093.88145,0.74,0.706566393,0.507241964,0.95,0.64,0.843490481,,15101.56195,3.063908116,-0.042143068,-0.077202475
8/1/2016,-2.384961946,-0.387034384,8/1/2016,2016,199,Poland,26093.88145,0.74,0.706566393,0.507241964,0.95,0.64,0.843490481,,15101.56195,3.063908116,-0.042143068,-0.077202475
9/1/2016,0.544584257,0.183971822,9/1/2016,2016,200,Poland,26093.88145,0.74,0.706566393,0.507241964,0.95,0.64,0.843490481,,15101.56195,3.063908116,-0.042143068,-0.077202475
10/1/2016,-1.392313402,-0.404985805,10/1/2016,2016,201,Poland,26093.88145,0.74,0.706566393,0.507241964,0.95,0.64,0.843490481,,15101.56195,3.063908116,-0.042143068,-0.077202475
11/1/2016,1.199813536,0.492386259,11/1/2016,2016,202,Poland,26093.88145,0.74,0.706566393,0.507241964,0.95,0.64,0.843490481,,15101.56195,3.063908116,-0.042143068,-0.077202475
12/1/2016,-0.121869881,-0.209423686,12/1/2016,2016,203,Poland,26093.88145,0.74,0.706566393,0.507241964,0.95,0.64,0.843490481,,15101.56195,3.063908116,-0.042143068,-0.077202475
1/1/2017,-1.72703253,-0.68285134,1/1/2017,2017,204,Poland,27378.89232,0.72,0.643040895,0.518246651,0.88,0.47,0.781234205,,15845.2486,4.937663245,-0.055157482,-0.063779862
2/1/2017,0.252641683,0.137671351,2/1/2017,2017,205,Poland,27378.89232,0.72,0.643040895,0.518246651,0.88,0.47,0.781234205,,15845.2486,4.937663245,-0.055157482,-0.063779862
3/1/2017,-0.726669557,-0.224282018,3/1/2017,2017,206,Poland,27378.89232,0.72,0.643040895,0.518246651,0.88,0.47,0.781234205,,15845.2486,4.937663245,-0.055157482,-0.063779862
4/1/2017,-1.4548629,-0.466614774,4/1/2017,2017,207,Poland,27378.89232,0.72,0.643040895,0.518246651,0.88,0.47,0.781234205,,15845.2486,4.937663245,-0.055157482,-0.063779862
5/1/2017,0.561444499,0.154757484,5/1/2017,2017,208,Poland,27378.89232,0.72,0.643040895,0.518246651,0.88,0.47,0.781234205,,15845.2486,4.937663245,-0.055157482,-0.063779862
6/1/2017,-0.253181096,-0.036584168,6/1/2017,2017,209,Poland,27378.89232,0.72,0.643040895,0.518246651,0.88,0.47,0.781234205,,15845.2486,4.937663245,-0.055157482,-0.063779862
7/1/2017,-0.176354005,0.049239518,7/1/2017,2017,210,Poland,27378.89232,0.72,0.643040895,0.518246651,0.88,0.47,0.781234205,,15845.2486,4.937663245,-0.055157482,-0.063779862
8/1/2017,-2.185476337,-0.679171528,8/1/2017,2017,211,Poland,27378.89232,0.72,0.643040895,0.518246651,0.88,0.47,0.781234205,,15845.2486,4.937663245,-0.055157482,-0.063779862
9/1/2017,1.48461353,0.413952076,9/1/2017,2017,212,Poland,27378.89232,0.72,0.643040895,0.518246651,0.88,0.47,0.781234205,,15845.2486,4.937663245,-0.055157482,-0.063779862
10/1/2017,-0.583960555,-0.274803024,10/1/2017,2017,213,Poland,27378.89232,0.72,0.643040895,0.518246651,0.88,0.47,0.781234205,,15845.2486,4.937663245,-0.055157482,-0.063779862
11/1/2017,0.698404019,0.063634665,11/1/2017,2017,214,Poland,27378.89232,0.72,0.643040895,0.518246651,0.88,0.47,0.781234205,,15845.2486,4.937663245,-0.055157482,-0.063779862
12/1/2017,-0.981505925,-0.170252691,12/1/2017,2017,215,Poland,27378.89232,0.72,0.643040895,0.518246651,0.88,0.47,0.781234205,,15845.2486,4.937663245,-0.055157482,-0.063779862
1/1/2018,-0.995588748,-0.256205068,1/1/2018,2018,216,Poland,28785.54142,0.64,0.662650824,0.545012355,0.88,0.43,0.723837733,,16659.33211,5.148018484,0.091804869,-0.076888581
2/1/2018,1.089695925,0.273646755,2/1/2018,2018,217,Poland,28785.54142,0.64,0.662650824,0.545012355,0.88,0.43,0.723837733,,16659.33211,5.148018484,0.091804869,-0.076888581
3/1/2018,1.188673505,0.545293706,3/1/2018,2018,218,Poland,28785.54142,0.64,0.662650824,0.545012355,0.88,0.43,0.723837733,,16659.33211,5.148018484,0.091804869,-0.076888581
4/1/2018,0.184777642,0.004117836,4/1/2018,2018,219,Poland,28785.54142,0.64,0.662650824,0.545012355,0.88,0.43,0.723837733,,16659.33211,5.148018484,0.091804869,-0.076888581
5/1/2018,1.733126128,0.813469877,5/1/2018,2018,220,Poland,28785.54142,0.64,0.662650824,0.545012355,0.88,0.43,0.723837733,,16659.33211,5.148018484,0.091804869,-0.076888581
6/1/2018,0.744529537,0.159375433,6/1/2018,2018,221,Poland,28785.54142,0.64,0.662650824,0.545012355,0.88,0.43,0.723837733,,16659.33211,5.148018484,0.091804869,-0.076888581
7/1/2018,-1.474133159,-0.883221828,7/1/2018,2018,222,Poland,28785.54142,0.64,0.662650824,0.545012355,0.88,0.43,0.723837733,,16659.33211,5.148018484,0.091804869,-0.076888581
8/1/2018,0.674376968,0.196754515,8/1/2018,2018,223,Poland,28785.54142,0.64,0.662650824,0.545012355,0.88,0.43,0.723837733,,16659.33211,5.148018484,0.091804869,-0.076888581
9/1/2018,0.883055129,0.144739241,9/1/2018,2018,224,Poland,28785.54142,0.64,0.662650824,0.545012355,0.88,0.43,0.723837733,,16659.33211,5.148018484,0.091804869,-0.076888581
10/1/2018,0.518544114,0.069835485,10/1/2018,2018,225,Poland,28785.54142,0.64,0.662650824,0.545012355,0.88,0.43,0.723837733,,16659.33211,5.148018484,0.091804869,-0.076888581
11/1/2018,-0.604619914,-0.133540933,11/1/2018,2018,226,Poland,28785.54142,0.64,0.662650824,0.545012355,0.88,0.43,0.723837733,,16659.33211,5.148018484,0.091804869,-0.076888581
12/1/2018,-0.219947605,-0.054665507,12/1/2018,2018,227,Poland,28785.54142,0.64,0.662650824,0.545012355,0.88,0.43,0.723837733,,16659.33211,5.148018484,0.091804869,-0.076888581
1/1/2019,-0.295758323,-0.183372317,1/1/2019,2019,228,Poland,,,,,,,,,,,0.440819643,0.003235133
2/1/2019,0.994830017,0.085203816,2/1/2019,2019,229,Poland,,,,,,,,,,,0.440819643,0.003235133
3/1/2019,1.056356145,0.240598657,3/1/2019,2019,230,Poland,,,,,,,,,,,0.440819643,0.003235133
4/1/2019,0.588843875,0.107472014,4/1/2019,2019,231,Poland,,,,,,,,,,,0.440819643,0.003235133
5/1/2019,-0.724347439,-0.332999817,5/1/2019,2019,232,Poland,,,,,,,,,,,0.440819643,0.003235133
6/1/2019,0.146576668,0.069267647,6/1/2019,2019,233,Poland,,,,,,,,,,,0.440819643,0.003235133
7/1/2019,0.084694888,-0.177866518,7/1/2019,2019,234,Poland,,,,,,,,,,,0.440819643,0.003235133
8/1/2019,0.681069693,0.116356231,8/1/2019,2019,235,Poland,,,,,,,,,,,0.440819643,0.003235133
9/1/2019,-0.460763366,-0.104199505,9/1/2019,2019,236,Poland,,,,,,,,,,,0.440819643,0.003235133
10/1/2019,-0.25754795,-0.103522797,10/1/2019,2019,237,Poland,,,,,,,,,,,0.440819643,0.003235133
11/1/2019,-0.762632843,-0.49137822,11/1/2019,2019,238,Poland,,,,,,,,,,,0.440819643,0.003235133
1/1/2000,1.643046774,0.539880846,1/1/2000,2000,0,New Zealand,28101.83215,2.25,1.659819007,1.362311721,1.74,1.83,1.678681374,,29374.113,2.903323747,0.21977271,-0.025275072
2/1/2000,-0.300120264,0.030682551,2/1/2000,2000,1,New Zealand,28101.83215,2.25,1.659819007,1.362311721,1.74,1.83,1.678681374,,29374.113,2.903323747,0.21977271,-0.025275072
3/1/2000,-1.447178056,-0.170390757,3/1/2000,2000,2,New Zealand,28101.83215,2.25,1.659819007,1.362311721,1.74,1.83,1.678681374,,29374.113,2.903323747,0.21977271,-0.025275072
4/1/2000,0.135429262,-0.086584045,4/1/2000,2000,3,New Zealand,28101.83215,2.25,1.659819007,1.362311721,1.74,1.83,1.678681374,,29374.113,2.903323747,0.21977271,-0.025275072
5/1/2000,1.365264537,0.557051187,5/1/2000,2000,4,New Zealand,28101.83215,2.25,1.659819007,1.362311721,1.74,1.83,1.678681374,,29374.113,2.903323747,0.21977271,-0.025275072
6/1/2000,-0.885940132,-0.14111332,6/1/2000,2000,5,New Zealand,28101.83215,2.25,1.659819007,1.362311721,1.74,1.83,1.678681374,,29374.113,2.903323747,0.21977271,-0.025275072
7/1/2000,-0.759736966,-0.310818428,7/1/2000,2000,6,New Zealand,28101.83215,2.25,1.659819007,1.362311721,1.74,1.83,1.678681374,,29374.113,2.903323747,0.21977271,-0.025275072
8/1/2000,1.281468255,0.567046491,8/1/2000,2000,7,New Zealand,28101.83215,2.25,1.659819007,1.362311721,1.74,1.83,1.678681374,,29374.113,2.903323747,0.21977271,-0.025275072
